,t1,t2,colony,num_cells1,num_cells2,method,tp,fp,tn,fn,acc,f1,timediff,assgraphs,seed
472,96,97,240102_30C_fig_SW182_02,36,36,gcn,36,0,1260,0,1.0,1.0,5,/mlodata1/hokarami/fari/tracking/generated_data/scaled_images/fissions/ass_graphs_fourier_10_f10_locality_False,0
473,69,70,240102_30C_fig_SX387_05,8,8,gcn,8,0,56,0,1.0,1.0,5,/mlodata1/hokarami/fari/tracking/generated_data/scaled_images/fissions/ass_graphs_fourier_10_f10_locality_False,0
474,27,28,240102_30C_fig_SW182_01,12,12,gcn,12,0,132,0,1.0,1.0,5,/mlodata1/hokarami/fari/tracking/generated_data/scaled_images/fissions/ass_graphs_fourier_10_f10_locality_False,0
475,24,25,240102_30C_fig_SW182_02,12,12,gcn,12,0,132,0,1.0,1.0,5,/mlodata1/hokarami/fari/tracking/generated_data/scaled_images/fissions/ass_graphs_fourier_10_f10_locality_False,0
476,123,124,240102_30C_fig_SW182_02,59,59,gcn,59,0,3422,0,1.0,1.0,5,/mlodata1/hokarami/fari/tracking/generated_data/scaled_images/fissions/ass_graphs_fourier_10_f10_locality_False,0
477,61,62,240102_30C_fig_SX387_03,24,24,gcn,24,0,552,0,1.0,1.0,5,/mlodata1/hokarami/fari/tracking/generated_data/scaled_images/fissions/ass_graphs_fourier_10_f10_locality_False,0
478,49,50,240102_30C_fig_SX387_03,24,24,gcn,24,0,552,0,1.0,1.0,5,/mlodata1/hokarami/fari/tracking/generated_data/scaled_images/fissions/ass_graphs_fourier_10_f10_locality_False,0
479,56,57,240102_30C_fig_SX387_03,24,24,gcn,24,0,552,0,1.0,1.0,5,/mlodata1/hokarami/fari/tracking/generated_data/scaled_images/fissions/ass_graphs_fourier_10_f10_locality_False,0
480,67,68,240102_30C_fig_SX387_03,24,24,gcn,24,0,552,0,1.0,1.0,5,/mlodata1/hokarami/fari/tracking/generated_data/scaled_images/fissions/ass_graphs_fourier_10_f10_locality_False,0
481,60,61,240102_30C_fig_SX387_03,24,24,gcn,24,0,552,0,1.0,1.0,5,/mlodata1/hokarami/fari/tracking/generated_data/scaled_images/fissions/ass_graphs_fourier_10_f10_locality_False,0
482,34,35,240102_30C_fig_SW182_01,14,14,gcn,14,0,182,0,1.0,1.0,5,/mlodata1/hokarami/fari/tracking/generated_data/scaled_images/fissions/ass_graphs_fourier_10_f10_locality_False,0
483,30,31,240102_30C_fig_SW182_02,13,13,gcn,13,0,156,0,1.0,1.0,5,/mlodata1/hokarami/fari/tracking/generated_data/scaled_images/fissions/ass_graphs_fourier_10_f10_locality_False,0
484,50,51,240102_30C_fig_SX387_01,34,35,gcn,33,1,1155,1,0.9983193277310924,0.9705882352941176,5,/mlodata1/hokarami/fari/tracking/generated_data/scaled_images/fissions/ass_graphs_fourier_10_f10_locality_False,0
485,125,126,240102_30C_fig_SW182_01,54,55,gcn,54,0,2916,0,1.0,1.0,5,/mlodata1/hokarami/fari/tracking/generated_data/scaled_images/fissions/ass_graphs_fourier_10_f10_locality_False,0
486,56,57,240102_30C_fig_SW182_02,20,21,gcn,20,0,400,0,1.0,1.0,5,/mlodata1/hokarami/fari/tracking/generated_data/scaled_images/fissions/ass_graphs_fourier_10_f10_locality_False,0
487,57,58,240102_30C_fig_SX387_01,36,36,gcn,36,0,1260,0,1.0,1.0,5,/mlodata1/hokarami/fari/tracking/generated_data/scaled_images/fissions/ass_graphs_fourier_10_f10_locality_False,0
488,18,19,240102_30C_fig_SX387_01,16,18,gcn,15,1,271,1,0.9930555555555556,0.9375,5,/mlodata1/hokarami/fari/tracking/generated_data/scaled_images/fissions/ass_graphs_fourier_10_f10_locality_False,0
489,71,72,240102_30C_fig_SW182_01,23,25,gcn,21,2,550,2,0.9930434782608696,0.9130434782608695,5,/mlodata1/hokarami/fari/tracking/generated_data/scaled_images/fissions/ass_graphs_fourier_10_f10_locality_False,0
490,141,142,240102_30C_fig_SW182_02,66,66,gcn,66,0,4290,0,1.0,1.0,5,/mlodata1/hokarami/fari/tracking/generated_data/scaled_images/fissions/ass_graphs_fourier_10_f10_locality_False,0
491,143,144,240102_30C_fig_SX387_03,91,91,gcn,91,0,8190,0,1.0,1.0,5,/mlodata1/hokarami/fari/tracking/generated_data/scaled_images/fissions/ass_graphs_fourier_10_f10_locality_False,0
492,52,53,240102_30C_fig_SX387_03,24,24,gcn,24,0,552,0,1.0,1.0,5,/mlodata1/hokarami/fari/tracking/generated_data/scaled_images/fissions/ass_graphs_fourier_10_f10_locality_False,0
493,45,46,240102_30C_fig_SX387_03,23,24,gcn,22,1,528,1,0.9963768115942029,0.9565217391304348,5,/mlodata1/hokarami/fari/tracking/generated_data/scaled_images/fissions/ass_graphs_fourier_10_f10_locality_False,0
494,118,119,240102_30C_fig_SW182_02,57,57,gcn,57,0,3192,0,1.0,1.0,5,/mlodata1/hokarami/fari/tracking/generated_data/scaled_images/fissions/ass_graphs_fourier_10_f10_locality_False,0
495,57,58,240102_30C_fig_SX387_03,24,24,gcn,24,0,552,0,1.0,1.0,5,/mlodata1/hokarami/fari/tracking/generated_data/scaled_images/fissions/ass_graphs_fourier_10_f10_locality_False,0
496,97,98,240102_30C_fig_SW182_02,36,37,gcn,36,0,1296,0,1.0,1.0,5,/mlodata1/hokarami/fari/tracking/generated_data/scaled_images/fissions/ass_graphs_fourier_10_f10_locality_False,0
497,96,97,240102_30C_fig_SW182_01,36,36,gcn,36,0,1260,0,1.0,1.0,5,/mlodata1/hokarami/fari/tracking/generated_data/scaled_images/fissions/ass_graphs_fourier_10_f10_locality_False,0
