,t1,t2,colony,num_cells1,num_cells2,method,tp,fp,tn,fn,acc,f1,timediff,assgraphs,seed
106,41,43,wt_pom1D_01_20_R3D_REF_dv_trk,4,4,gcn,4,0,12,0,1.0,1.0,10,/mlodata1/hokarami/fari/tracking/generated_data/fissions/ass_graphs_features_locality,0
107,82,84,wt_pom1D_01_20_R3D_REF_dv_trk,10,10,gcn,10,0,90,0,1.0,1.0,10,/mlodata1/hokarami/fari/tracking/generated_data/fissions/ass_graphs_features_locality,0
108,142,143,wt_pom1D_01_20_R3D_REF_dv_trk,35,35,gcn,35,0,1190,0,1.0,1.0,5,/mlodata1/hokarami/fari/tracking/generated_data/fissions/ass_graphs_features_locality,0
109,100,101,wt_pom1D_01_20_R3D_REF_dv_trk,13,14,gcn,12,0,170,0,1.0,1.0,5,/mlodata1/hokarami/fari/tracking/generated_data/fissions/ass_graphs_features_locality,0
110,20,21,wt_pom1D_01_20_R3D_REF_dv_trk,2,2,gcn,2,0,2,0,1.0,1.0,5,/mlodata1/hokarami/fari/tracking/generated_data/fissions/ass_graphs_features_locality,0
111,69,71,wt_pom1D_01_20_R3D_REF_dv_trk,7,7,gcn,7,0,42,0,1.0,1.0,10,/mlodata1/hokarami/fari/tracking/generated_data/fissions/ass_graphs_features_locality,0
112,39,41,wt_pom1D_01_20_R3D_REF_dv_trk,4,4,gcn,4,0,12,0,1.0,1.0,10,/mlodata1/hokarami/fari/tracking/generated_data/fissions/ass_graphs_features_locality,0
113,100,102,wt_pom1D_01_20_R3D_REF_dv_trk,13,14,gcn,12,0,170,0,1.0,1.0,10,/mlodata1/hokarami/fari/tracking/generated_data/fissions/ass_graphs_features_locality,0
114,150,151,wt_pom1D_01_20_R3D_REF_dv_trk,41,42,gcn,40,0,1682,0,1.0,1.0,5,/mlodata1/hokarami/fari/tracking/generated_data/fissions/ass_graphs_features_locality,0
115,147,149,wt_pom1D_01_20_R3D_REF_dv_trk,39,41,gcn,37,0,1562,0,1.0,1.0,10,/mlodata1/hokarami/fari/tracking/generated_data/fissions/ass_graphs_features_locality,0
116,83,84,wt_pom1D_01_20_R3D_REF_dv_trk,10,10,gcn,10,0,90,0,1.0,1.0,5,/mlodata1/hokarami/fari/tracking/generated_data/fissions/ass_graphs_features_locality,0
117,81,83,wt_pom1D_01_20_R3D_REF_dv_trk,10,10,gcn,10,0,90,0,1.0,1.0,10,/mlodata1/hokarami/fari/tracking/generated_data/fissions/ass_graphs_features_locality,0
118,31,32,wt_pom1D_01_20_R3D_REF_dv_trk,4,4,gcn,4,0,12,0,1.0,1.0,5,/mlodata1/hokarami/fari/tracking/generated_data/fissions/ass_graphs_features_locality,0
119,160,161,wt_pom1D_01_20_R3D_REF_dv_trk,48,51,gcn,45,0,2403,0,1.0,1.0,5,/mlodata1/hokarami/fari/tracking/generated_data/fissions/ass_graphs_features_locality,0
120,151,152,wt_pom1D_01_20_R3D_REF_dv_trk,42,43,gcn,41,0,1765,0,1.0,1.0,5,/mlodata1/hokarami/fari/tracking/generated_data/fissions/ass_graphs_features_locality,0
121,121,123,wt_pom1D_01_20_R3D_REF_dv_trk,20,20,gcn,20,0,380,0,1.0,1.0,10,/mlodata1/hokarami/fari/tracking/generated_data/fissions/ass_graphs_features_locality,0
122,51,53,wt_pom1D_01_20_R3D_REF_dv_trk,4,5,gcn,3,0,17,0,1.0,1.0,10,/mlodata1/hokarami/fari/tracking/generated_data/fissions/ass_graphs_features_locality,0
123,111,112,wt_pom1D_01_20_R3D_REF_dv_trk,17,17,gcn,17,0,272,0,1.0,1.0,5,/mlodata1/hokarami/fari/tracking/generated_data/fissions/ass_graphs_features_locality,0
124,150,152,wt_pom1D_01_20_R3D_REF_dv_trk,41,43,gcn,39,0,1724,0,1.0,1.0,10,/mlodata1/hokarami/fari/tracking/generated_data/fissions/ass_graphs_features_locality,0
125,140,141,wt_pom1D_01_20_R3D_REF_dv_trk,33,34,gcn,32,0,1090,0,1.0,1.0,5,/mlodata1/hokarami/fari/tracking/generated_data/fissions/ass_graphs_features_locality,0
126,84,86,wt_pom1D_01_20_R3D_REF_dv_trk,10,10,gcn,10,0,90,0,1.0,1.0,10,/mlodata1/hokarami/fari/tracking/generated_data/fissions/ass_graphs_features_locality,0
127,165,167,wt_pom1D_01_20_R3D_REF_dv_trk,53,57,gcn,49,0,2972,0,1.0,1.0,10,/mlodata1/hokarami/fari/tracking/generated_data/fissions/ass_graphs_features_locality,0
128,33,34,wt_pom1D_01_20_R3D_REF_dv_trk,4,4,gcn,4,0,12,0,1.0,1.0,5,/mlodata1/hokarami/fari/tracking/generated_data/fissions/ass_graphs_features_locality,0
129,151,153,wt_pom1D_01_20_R3D_REF_dv_trk,42,43,gcn,41,0,1765,0,1.0,1.0,10,/mlodata1/hokarami/fari/tracking/generated_data/fissions/ass_graphs_features_locality,0
130,166,168,wt_pom1D_01_20_R3D_REF_dv_trk,57,59,gcn,55,0,3308,0,1.0,1.0,10,/mlodata1/hokarami/fari/tracking/generated_data/fissions/ass_graphs_features_locality,0
