,index,t1,t2,colony,num_cells1,num_cells2,method,tp,fp,tn,fn,acc,f1,timediff,assgraphs,seed
269,269,63,64,colony005,9,9,gcn,9,0,72,0,1.0,1.0,5,geometrical_features_only,0
270,270,27,29,colony000,8,8,gcn,8,0,56,0,1.0,1.0,10,geometrical_features_only,0
271,271,18,22,colony000,6,8,gcn,6,0,42,0,1.0,1.0,20,geometrical_features_only,0
272,272,152,156,colony005,28,29,gcn,28,0,784,0,1.0,1.0,20,geometrical_features_only,0
273,273,98,101,colony006,137,157,gcn,136,1,21371,1,0.99990701566786,0.9927007299270072,15,geometrical_features_only,0
274,274,106,110,colony006,191,218,gcn,182,9,41438,9,0.9995677025793748,0.9528795811518324,20,geometrical_features_only,0
275,275,114,118,colony000,143,165,gcn,139,4,23450,2,0.999745708836618,0.9788732394366196,20,geometrical_features_only,0
276,276,116,117,colony000,154,159,gcn,153,1,24332,0,0.9999591603365188,0.996742671009772,5,geometrical_features_only,0
277,277,106,110,colony000,117,126,gcn,113,4,14621,4,0.9994573327906662,0.9658119658119658,20,geometrical_features_only,0
278,278,63,65,colony000,29,31,gcn,29,0,870,0,1.0,1.0,10,geometrical_features_only,0
279,279,9,10,colony005,3,3,gcn,3,0,6,0,1.0,1.0,5,geometrical_features_only,0
280,280,25,28,colony000,8,8,gcn,8,0,56,0,1.0,1.0,15,geometrical_features_only,0
281,281,73,74,colony005,9,10,gcn,9,0,81,0,1.0,1.0,5,geometrical_features_only,0
282,282,124,127,colony000,197,211,gcn,195,2,41368,2,0.9999037698174033,0.9898477157360406,15,geometrical_features_only,0
283,283,63,65,colony006,37,42,gcn,37,0,1517,0,1.0,1.0,10,geometrical_features_only,0
284,284,78,82,colony000,50,55,gcn,50,0,2700,0,1.0,1.0,20,geometrical_features_only,0
285,285,12,13,colony006,6,6,gcn,6,0,30,0,1.0,1.0,5,geometrical_features_only,0
286,286,49,51,colony000,19,19,gcn,19,0,342,0,1.0,1.0,10,geometrical_features_only,0
287,287,98,100,colony006,137,148,gcn,137,0,20139,0,1.0,1.0,10,geometrical_features_only,0
288,288,36,40,colony005,6,7,gcn,6,0,36,0,1.0,1.0,20,geometrical_features_only,0
289,289,155,156,colony005,29,29,gcn,29,0,812,0,1.0,1.0,5,geometrical_features_only,0
290,290,38,40,colony000,14,14,gcn,14,0,182,0,1.0,1.0,10,geometrical_features_only,0
291,291,37,38,colony000,13,14,gcn,13,0,169,0,1.0,1.0,5,geometrical_features_only,0
292,292,14,16,colony005,3,3,gcn,3,0,6,0,1.0,1.0,10,geometrical_features_only,0
293,293,114,117,colony000,143,159,gcn,142,1,22594,0,0.9999560188239434,0.9964912280701754,15,geometrical_features_only,0
294,294,142,144,colony000,328,348,gcn,325,3,113813,3,0.9999474348191758,0.9908536585365854,10,geometrical_features_only,0
295,295,84,88,colony000,60,66,gcn,59,1,3900,0,0.9997474747474748,0.9915966386554622,20,geometrical_features_only,0
296,296,121,125,colony005,21,21,gcn,21,0,420,0,1.0,1.0,20,geometrical_features_only,0
297,297,57,59,colony000,23,26,gcn,23,0,575,0,1.0,1.0,10,geometrical_features_only,0
298,298,87,90,colony005,10,11,gcn,10,0,100,0,1.0,1.0,15,geometrical_features_only,0
299,299,171,174,colony005,36,36,gcn,36,0,1260,0,1.0,1.0,15,geometrical_features_only,0
300,300,46,47,colony005,7,7,gcn,7,0,42,0,1.0,1.0,5,geometrical_features_only,0
301,301,26,28,colony006,9,10,gcn,9,0,81,0,1.0,1.0,10,geometrical_features_only,0
302,302,168,172,colony005,35,36,gcn,35,0,1225,0,1.0,1.0,20,geometrical_features_only,0
303,303,90,92,colony006,102,112,gcn,102,0,11322,0,1.0,1.0,10,geometrical_features_only,0
304,304,109,112,colony005,14,15,gcn,14,0,196,0,1.0,1.0,15,geometrical_features_only,0
305,305,29,31,colony006,10,11,gcn,10,0,100,0,1.0,1.0,10,geometrical_features_only,0
306,306,97,101,colony006,131,157,gcn,128,3,20433,3,0.9997082705304614,0.9770992366412212,20,geometrical_features_only,0
307,307,6,9,colony005,3,3,gcn,3,0,6,0,1.0,1.0,15,geometrical_features_only,0
308,308,125,129,colony000,199,227,gcn,192,7,44967,7,0.9996900803577358,0.964824120603015,20,geometrical_features_only,0
309,309,82,83,colony005,10,10,gcn,10,0,90,0,1.0,1.0,5,geometrical_features_only,0
310,310,114,116,colony000,143,154,gcn,143,0,21879,0,1.0,1.0,10,geometrical_features_only,0
311,311,131,135,colony000,236,267,gcn,227,9,62769,7,0.9997460801117248,0.9659574468085106,20,geometrical_features_only,0
312,312,109,113,colony006,213,251,gcn,200,13,53237,13,0.9995136823597628,0.9389671361502347,20,geometrical_features_only,0
313,313,107,109,colony005,14,14,gcn,14,0,182,0,1.0,1.0,10,geometrical_features_only,0
314,314,55,58,colony005,8,8,gcn,8,0,56,0,1.0,1.0,15,geometrical_features_only,0
315,315,96,99,colony000,79,95,gcn,78,1,7425,1,0.9997335109926716,0.9873417721518988,15,geometrical_features_only,0
316,316,156,157,colony005,29,29,gcn,29,0,812,0,1.0,1.0,5,geometrical_features_only,0
317,317,34,35,colony005,6,6,gcn,6,0,30,0,1.0,1.0,5,geometrical_features_only,0
318,318,71,72,colony005,9,9,gcn,9,0,72,0,1.0,1.0,5,geometrical_features_only,0
319,319,160,162,colony005,31,33,gcn,31,0,992,0,1.0,1.0,10,geometrical_features_only,0
320,320,92,95,colony005,11,12,gcn,11,0,121,0,1.0,1.0,15,geometrical_features_only,0
321,321,21,24,colony000,7,8,gcn,7,0,49,0,1.0,1.0,15,geometrical_features_only,0
322,322,38,42,colony006,14,17,gcn,14,0,224,0,1.0,1.0,20,geometrical_features_only,0
323,323,40,44,colony006,16,17,gcn,16,0,256,0,1.0,1.0,20,geometrical_features_only,0
324,324,109,113,colony000,125,136,gcn,121,4,16871,4,0.999529411764706,0.968,20,geometrical_features_only,0
325,325,38,39,colony006,14,16,gcn,14,0,210,0,1.0,1.0,5,geometrical_features_only,0
326,326,177,178,colony005,37,38,gcn,37,0,1369,0,1.0,1.0,5,geometrical_features_only,0
327,327,48,51,colony005,8,8,gcn,8,0,56,0,1.0,1.0,15,geometrical_features_only,0
328,328,41,45,colony006,17,17,gcn,17,0,272,0,1.0,1.0,20,geometrical_features_only,0
329,329,86,88,colony005,10,11,gcn,10,0,100,0,1.0,1.0,10,geometrical_features_only,0
330,330,164,166,colony005,34,35,gcn,34,0,1156,0,1.0,1.0,10,geometrical_features_only,0
331,331,119,121,colony005,18,21,gcn,18,0,360,0,1.0,1.0,10,geometrical_features_only,0
332,332,52,53,colony005,8,8,gcn,8,0,56,0,1.0,1.0,5,geometrical_features_only,0
333,333,137,139,colony005,23,24,gcn,23,0,529,0,1.0,1.0,10,geometrical_features_only,0
334,334,57,60,colony000,23,26,gcn,23,0,575,0,1.0,1.0,15,geometrical_features_only,0
335,335,133,137,colony000,250,282,gcn,229,21,70230,20,0.999418439716312,0.9178356713426854,20,geometrical_features_only,0
336,336,55,56,colony005,8,8,gcn,8,0,56,0,1.0,1.0,5,geometrical_features_only,0
337,337,32,33,colony006,11,12,gcn,11,0,121,0,1.0,1.0,5,geometrical_features_only,0
338,338,117,121,colony005,18,21,gcn,17,1,359,1,0.9947089947089948,0.9444444444444444,20,geometrical_features_only,0
339,339,17,20,colony000,4,7,gcn,4,0,24,0,1.0,1.0,15,geometrical_features_only,0
340,340,22,24,colony000,8,8,gcn,8,0,56,0,1.0,1.0,10,geometrical_features_only,0
341,341,61,64,colony006,35,41,gcn,35,0,1400,0,1.0,1.0,15,geometrical_features_only,0
342,342,22,26,colony006,8,9,gcn,8,0,64,0,1.0,1.0,20,geometrical_features_only,0
343,343,40,41,colony005,7,7,gcn,7,0,42,0,1.0,1.0,5,geometrical_features_only,0
344,344,22,26,colony000,8,8,gcn,8,0,56,0,1.0,1.0,20,geometrical_features_only,0
345,345,115,117,colony005,15,18,gcn,13,2,253,2,0.9851851851851852,0.8666666666666667,10,geometrical_features_only,0
346,346,12,15,colony000,4,4,gcn,4,0,12,0,1.0,1.0,15,geometrical_features_only,0
347,347,49,51,colony005,8,8,gcn,8,0,56,0,1.0,1.0,10,geometrical_features_only,0
348,348,69,70,colony000,38,39,gcn,38,0,1444,0,1.0,1.0,5,geometrical_features_only,0
349,349,144,148,colony005,24,26,gcn,24,0,600,0,1.0,1.0,20,geometrical_features_only,0
350,350,38,39,colony000,14,14,gcn,14,0,182,0,1.0,1.0,5,geometrical_features_only,0
351,351,5,6,colony006,3,4,gcn,3,0,9,0,1.0,1.0,5,geometrical_features_only,0
352,352,103,106,colony000,105,117,gcn,105,0,12180,0,1.0,1.0,15,geometrical_features_only,0
353,353,124,125,colony005,21,21,gcn,21,0,420,0,1.0,1.0,5,geometrical_features_only,0
354,354,100,102,colony005,13,14,gcn,13,0,169,0,1.0,1.0,10,geometrical_features_only,0
355,355,63,67,colony006,37,43,gcn,37,0,1554,0,1.0,1.0,20,geometrical_features_only,0
356,356,70,71,colony006,47,49,gcn,47,0,2256,0,1.0,1.0,5,geometrical_features_only,0
357,357,36,38,colony000,13,14,gcn,13,0,169,0,1.0,1.0,10,geometrical_features_only,0
358,358,102,103,colony000,103,105,gcn,103,0,10712,0,1.0,1.0,5,geometrical_features_only,0
359,359,88,90,colony000,66,69,gcn,66,0,4488,0,1.0,1.0,10,geometrical_features_only,0
360,360,99,100,colony000,95,99,gcn,95,0,9310,0,1.0,1.0,5,geometrical_features_only,0
361,361,120,123,colony000,173,191,gcn,170,3,32867,3,0.9998184184244772,0.9826589595375722,15,geometrical_features_only,0
362,362,28,31,colony000,8,8,gcn,8,0,56,0,1.0,1.0,15,geometrical_features_only,0
363,363,77,81,colony006,64,72,gcn,60,4,4540,4,0.9982638888888888,0.9375,20,geometrical_features_only,0
364,364,34,38,colony000,12,14,gcn,12,0,156,0,1.0,1.0,20,geometrical_features_only,0
365,365,75,76,colony000,44,44,gcn,44,0,1892,0,1.0,1.0,5,geometrical_features_only,0
366,366,12,15,colony006,6,6,gcn,6,0,30,0,1.0,1.0,15,geometrical_features_only,0
367,367,168,169,colony005,35,36,gcn,35,0,1225,0,1.0,1.0,5,geometrical_features_only,0
368,368,126,130,colony000,202,235,gcn,192,10,47258,10,0.9995786812723826,0.9504950495049505,20,geometrical_features_only,0
369,369,167,168,colony005,35,35,gcn,35,0,1190,0,1.0,1.0,5,geometrical_features_only,0
370,370,43,45,colony005,7,7,gcn,7,0,42,0,1.0,1.0,10,geometrical_features_only,0
371,371,134,135,colony000,257,267,gcn,256,1,68362,0,0.9999854267768402,0.9980506822612084,5,geometrical_features_only,0
372,372,17,18,colony005,3,3,gcn,3,0,6,0,1.0,1.0,5,geometrical_features_only,0
373,373,53,54,colony006,26,28,gcn,26,0,702,0,1.0,1.0,5,geometrical_features_only,0
374,374,49,53,colony000,19,22,gcn,19,0,399,0,1.0,1.0,20,geometrical_features_only,0
375,375,43,45,colony000,14,14,gcn,14,0,182,0,1.0,1.0,10,geometrical_features_only,0
376,376,128,129,colony005,23,23,gcn,23,0,506,0,1.0,1.0,5,geometrical_features_only,0
377,377,108,109,colony000,122,125,gcn,122,0,15128,0,1.0,1.0,5,geometrical_features_only,0
378,378,91,92,colony000,73,75,gcn,73,0,5402,0,1.0,1.0,5,geometrical_features_only,0
379,379,136,139,colony000,274,297,gcn,263,11,81093,11,0.9997296566639632,0.95985401459854,15,geometrical_features_only,0
380,380,81,84,colony006,72,81,gcn,72,0,5760,0,1.0,1.0,15,geometrical_features_only,0
381,381,71,73,colony000,39,41,gcn,39,0,1560,0,1.0,1.0,10,geometrical_features_only,0
382,382,105,109,colony000,108,125,gcn,107,1,13391,1,0.999851851851852,0.9907407407407408,20,geometrical_features_only,0
383,383,129,132,colony000,227,242,gcn,221,6,54702,5,0.999799759711654,0.9757174392935982,15,geometrical_features_only,0
384,384,48,50,colony006,20,23,gcn,20,0,440,0,1.0,1.0,10,geometrical_features_only,0
385,385,54,56,colony005,8,8,gcn,8,0,56,0,1.0,1.0,10,geometrical_features_only,0
386,386,58,59,colony006,30,32,gcn,30,0,930,0,1.0,1.0,5,geometrical_features_only,0
387,387,111,114,colony006,229,262,gcn,222,7,59762,7,0.9997666588886296,0.9694323144104804,15,geometrical_features_only,0
388,388,24,28,colony006,9,10,gcn,9,0,81,0,1.0,1.0,20,geometrical_features_only,0
389,389,31,35,colony000,8,13,gcn,7,1,95,1,0.9807692307692308,0.875,20,geometrical_features_only,0
390,390,166,169,colony005,35,36,gcn,35,0,1225,0,1.0,1.0,15,geometrical_features_only,0
391,391,80,81,colony005,10,10,gcn,10,0,90,0,1.0,1.0,5,geometrical_features_only,0
392,392,51,55,colony000,19,23,gcn,19,0,418,0,1.0,1.0,20,geometrical_features_only,0
393,393,130,134,colony005,23,23,gcn,23,0,506,0,1.0,1.0,20,geometrical_features_only,0
394,394,128,132,colony005,23,23,gcn,23,0,506,0,1.0,1.0,20,geometrical_features_only,0
395,395,38,42,colony000,14,14,gcn,14,0,182,0,1.0,1.0,20,geometrical_features_only,0
396,396,25,28,colony006,9,10,gcn,9,0,81,0,1.0,1.0,15,geometrical_features_only,0
397,397,26,30,colony005,4,5,gcn,4,0,16,0,1.0,1.0,20,geometrical_features_only,0
398,398,89,93,colony005,11,11,gcn,11,0,110,0,1.0,1.0,20,geometrical_features_only,0
399,399,116,119,colony006,279,331,gcn,263,16,92054,16,0.9996534883972756,0.942652329749104,15,geometrical_features_only,0
400,400,76,78,colony000,44,50,gcn,44,0,2156,0,1.0,1.0,10,geometrical_features_only,0
401,401,9,13,colony000,4,4,gcn,4,0,12,0,1.0,1.0,20,geometrical_features_only,0
402,402,127,129,colony000,211,227,gcn,209,2,47684,2,0.9999164874626804,0.990521327014218,10,geometrical_features_only,0
403,403,72,75,colony006,50,57,gcn,50,0,2800,0,1.0,1.0,15,geometrical_features_only,0
404,404,67,69,colony005,9,9,gcn,9,0,72,0,1.0,1.0,10,geometrical_features_only,0
405,405,78,81,colony000,50,54,gcn,50,0,2650,0,1.0,1.0,15,geometrical_features_only,0
406,406,72,76,colony006,50,60,gcn,50,0,2950,0,1.0,1.0,20,geometrical_features_only,0
407,407,1,3,colony006,3,3,gcn,3,0,6,0,1.0,1.0,10,geometrical_features_only,0
408,408,58,60,colony005,8,8,gcn,8,0,56,0,1.0,1.0,10,geometrical_features_only,0
409,409,65,66,colony000,31,33,gcn,31,0,992,0,1.0,1.0,5,geometrical_features_only,0
410,410,140,144,colony000,311,348,gcn,301,10,107907,10,0.999815204937724,0.9678456591639872,20,geometrical_features_only,0
411,411,129,133,colony005,23,23,gcn,23,0,506,0,1.0,1.0,20,geometrical_features_only,0
412,412,41,45,colony005,7,7,gcn,7,0,42,0,1.0,1.0,20,geometrical_features_only,0
413,413,123,127,colony000,191,211,gcn,182,9,40102,8,0.9995781742388526,0.9553805774278216,20,geometrical_features_only,0
414,414,4,8,colony005,3,3,gcn,3,0,6,0,1.0,1.0,20,geometrical_features_only,0
415,415,120,121,colony000,173,176,gcn,173,0,30275,0,1.0,1.0,5,geometrical_features_only,0
416,416,82,84,colony006,74,81,gcn,74,0,5920,0,1.0,1.0,10,geometrical_features_only,0
417,417,35,37,colony000,13,13,gcn,13,0,156,0,1.0,1.0,10,geometrical_features_only,0
418,418,127,131,colony000,211,236,gcn,199,12,49573,12,0.999518033576994,0.943127962085308,20,geometrical_features_only,0
419,419,135,136,colony005,23,23,gcn,23,0,506,0,1.0,1.0,5,geometrical_features_only,0
420,420,56,58,colony000,23,24,gcn,23,0,529,0,1.0,1.0,10,geometrical_features_only,0
421,421,56,58,colony006,29,30,gcn,29,0,841,0,1.0,1.0,10,geometrical_features_only,0
422,422,92,96,colony005,11,12,gcn,11,0,121,0,1.0,1.0,20,geometrical_features_only,0
423,423,172,173,colony005,36,36,gcn,36,0,1260,0,1.0,1.0,5,geometrical_features_only,0
424,424,28,32,colony006,10,11,gcn,10,0,100,0,1.0,1.0,20,geometrical_features_only,0
425,425,5,6,colony005,3,3,gcn,3,0,6,0,1.0,1.0,5,geometrical_features_only,0
426,426,48,49,colony000,18,19,gcn,18,0,324,0,1.0,1.0,5,geometrical_features_only,0
427,427,12,16,colony006,6,6,gcn,6,0,30,0,1.0,1.0,20,geometrical_features_only,0
428,428,136,137,colony000,274,282,gcn,270,4,76990,4,0.9998964642542838,0.9854014598540146,5,geometrical_features_only,0
429,429,37,40,colony000,13,14,gcn,13,0,169,0,1.0,1.0,15,geometrical_features_only,0
430,430,101,103,colony005,14,14,gcn,14,0,182,0,1.0,1.0,10,geometrical_features_only,0
431,431,46,47,colony000,15,16,gcn,15,0,225,0,1.0,1.0,5,geometrical_features_only,0
432,432,70,74,colony005,9,10,gcn,9,0,81,0,1.0,1.0,20,geometrical_features_only,0
433,433,123,125,colony000,191,199,gcn,187,4,37815,3,0.9998158330921624,0.9816272965879264,10,geometrical_features_only,0
434,434,3,5,colony005,3,3,gcn,3,0,6,0,1.0,1.0,10,geometrical_features_only,0
435,435,80,81,colony000,54,54,gcn,54,0,2862,0,1.0,1.0,5,geometrical_features_only,0
436,436,117,118,colony000,159,165,gcn,158,1,26076,0,0.999961882980751,0.996845425867508,5,geometrical_features_only,0
437,437,127,129,colony005,22,23,gcn,22,0,484,0,1.0,1.0,10,geometrical_features_only,0
438,438,165,167,colony005,34,35,gcn,34,0,1156,0,1.0,1.0,10,geometrical_features_only,0
439,439,28,30,colony005,4,5,gcn,4,0,16,0,1.0,1.0,10,geometrical_features_only,0
440,440,52,56,colony005,8,8,gcn,8,0,56,0,1.0,1.0,20,geometrical_features_only,0
441,441,100,104,colony000,99,107,gcn,96,3,10491,3,0.9994335882186348,0.9696969696969696,20,geometrical_features_only,0
442,442,51,54,colony000,19,22,gcn,19,0,399,0,1.0,1.0,15,geometrical_features_only,0
443,443,100,104,colony005,13,14,gcn,13,0,169,0,1.0,1.0,20,geometrical_features_only,0
444,444,70,74,colony000,39,44,gcn,39,0,1677,0,1.0,1.0,20,geometrical_features_only,0
445,445,57,58,colony005,8,8,gcn,8,0,56,0,1.0,1.0,5,geometrical_features_only,0
446,446,104,108,colony005,14,14,gcn,14,0,182,0,1.0,1.0,20,geometrical_features_only,0
447,447,16,17,colony000,4,4,gcn,4,0,12,0,1.0,1.0,5,geometrical_features_only,0
448,448,108,109,colony006,204,213,gcn,204,0,43248,0,1.0,1.0,5,geometrical_features_only,0
449,449,83,86,colony005,10,10,gcn,10,0,90,0,1.0,1.0,15,geometrical_features_only,0
450,450,94,98,colony005,12,12,gcn,12,0,132,0,1.0,1.0,20,geometrical_features_only,0
451,451,1,4,colony005,2,3,gcn,2,0,4,0,1.0,1.0,15,geometrical_features_only,0
452,452,60,64,colony000,26,30,gcn,26,0,754,0,1.0,1.0,20,geometrical_features_only,0
453,453,70,72,colony006,47,50,gcn,47,0,2303,0,1.0,1.0,10,geometrical_features_only,0
454,454,150,154,colony005,27,28,gcn,27,0,729,0,1.0,1.0,20,geometrical_features_only,0
455,455,39,42,colony000,14,14,gcn,14,0,182,0,1.0,1.0,15,geometrical_features_only,0
456,456,103,104,colony000,105,107,gcn,105,0,11130,0,1.0,1.0,5,geometrical_features_only,0
457,457,3,4,colony005,3,3,gcn,3,0,6,0,1.0,1.0,5,geometrical_features_only,0
458,458,99,102,colony000,95,103,gcn,94,1,9689,1,0.999795605518651,0.9894736842105264,15,geometrical_features_only,0
459,459,11,13,colony005,3,3,gcn,3,0,6,0,1.0,1.0,10,geometrical_features_only,0
460,460,27,30,colony005,4,5,gcn,4,0,16,0,1.0,1.0,15,geometrical_features_only,0
461,461,157,159,colony005,29,31,gcn,29,0,870,0,1.0,1.0,10,geometrical_features_only,0
462,462,64,67,colony000,30,33,gcn,30,0,960,0,1.0,1.0,15,geometrical_features_only,0
463,463,10,13,colony005,3,3,gcn,3,0,6,0,1.0,1.0,15,geometrical_features_only,0
464,464,13,16,colony000,4,4,gcn,4,0,12,0,1.0,1.0,15,geometrical_features_only,0
465,465,136,137,colony005,23,23,gcn,23,0,506,0,1.0,1.0,5,geometrical_features_only,0
466,466,53,54,colony005,8,8,gcn,8,0,56,0,1.0,1.0,5,geometrical_features_only,0
467,467,70,73,colony006,47,52,gcn,47,0,2397,0,1.0,1.0,15,geometrical_features_only,0
468,468,125,129,colony005,21,23,gcn,21,0,462,0,1.0,1.0,20,geometrical_features_only,0
469,469,59,63,colony006,32,37,gcn,32,0,1152,0,1.0,1.0,20,geometrical_features_only,0
470,470,18,22,colony006,7,8,gcn,7,0,49,0,1.0,1.0,20,geometrical_features_only,0
471,471,91,92,colony006,107,112,gcn,107,0,11877,0,1.0,1.0,5,geometrical_features_only,0
472,472,95,98,colony005,12,12,gcn,12,0,132,0,1.0,1.0,15,geometrical_features_only,0
473,473,34,36,colony006,12,14,gcn,12,0,156,0,1.0,1.0,10,geometrical_features_only,0
474,474,139,143,colony000,297,339,gcn,286,11,100375,11,0.9997814924068612,0.9629629629629628,20,geometrical_features_only,0
475,475,56,60,colony006,29,33,gcn,28,1,927,1,0.9979101358411704,0.9655172413793104,20,geometrical_features_only,0
476,476,79,83,colony000,52,57,gcn,52,0,2912,0,1.0,1.0,20,geometrical_features_only,0
477,477,72,75,colony000,40,44,gcn,40,0,1720,0,1.0,1.0,15,geometrical_features_only,0
478,478,31,34,colony005,5,6,gcn,5,0,25,0,1.0,1.0,15,geometrical_features_only,0
479,479,101,104,colony000,100,107,gcn,98,2,10598,2,0.9996261682242992,0.98,15,geometrical_features_only,0
480,480,62,64,colony000,27,30,gcn,27,0,783,0,1.0,1.0,10,geometrical_features_only,0
481,481,117,119,colony006,294,331,gcn,285,9,97011,9,0.9998150317528824,0.9693877551020408,10,geometrical_features_only,0
482,482,2,6,colony000,4,4,gcn,4,0,12,0,1.0,1.0,20,geometrical_features_only,0
483,483,80,83,colony006,70,78,gcn,69,1,5389,1,0.9996336996336996,0.9857142857142858,15,geometrical_features_only,0
484,484,5,7,colony006,3,4,gcn,3,0,9,0,1.0,1.0,10,geometrical_features_only,0
485,485,154,156,colony005,28,29,gcn,28,0,784,0,1.0,1.0,10,geometrical_features_only,0
486,486,97,100,colony000,87,99,gcn,87,0,8526,0,1.0,1.0,15,geometrical_features_only,0
487,487,68,69,colony000,35,38,gcn,35,0,1295,0,1.0,1.0,5,geometrical_features_only,0
488,488,101,105,colony005,14,14,gcn,14,0,182,0,1.0,1.0,20,geometrical_features_only,0
489,489,113,116,colony006,251,279,gcn,247,4,69774,4,0.999885761613046,0.9840637450199204,15,geometrical_features_only,0
490,490,84,86,colony000,60,61,gcn,59,1,3600,0,0.999726775956284,0.9915966386554622,10,geometrical_features_only,0
491,491,43,47,colony005,7,7,gcn,7,0,42,0,1.0,1.0,20,geometrical_features_only,0
492,492,141,142,colony000,316,328,gcn,315,1,103331,1,0.9999807039209632,0.9968354430379748,5,geometrical_features_only,0
493,493,108,111,colony000,122,131,gcn,118,4,15856,4,0.9994994368664748,0.9672131147540984,15,geometrical_features_only,0
494,494,124,126,colony005,21,21,gcn,21,0,420,0,1.0,1.0,10,geometrical_features_only,0
495,495,42,44,colony006,17,17,gcn,17,0,272,0,1.0,1.0,10,geometrical_features_only,0
496,496,113,115,colony006,251,267,gcn,251,0,66766,0,1.0,1.0,10,geometrical_features_only,0
497,497,75,76,colony005,10,10,gcn,10,0,90,0,1.0,1.0,5,geometrical_features_only,0
498,498,65,68,colony006,42,47,gcn,40,2,1930,2,0.9979736575481256,0.9523809523809524,15,geometrical_features_only,0
499,499,122,126,colony005,21,21,gcn,21,0,420,0,1.0,1.0,20,geometrical_features_only,0
500,500,106,108,colony005,14,14,gcn,14,0,182,0,1.0,1.0,10,geometrical_features_only,0
501,501,37,41,colony006,14,17,gcn,14,0,224,0,1.0,1.0,20,geometrical_features_only,0
