,t1,t2,method,tp,fp,tn,fn,acc,f1,num_cells1,num_cells2,timediff
714,0,1,yeaz,2,0,2,0,1.0,1.0,2,2,5
715,0,2,yeaz,2,0,2,0,1.0,1.0,2,2,10
716,0,3,yeaz,0,2,2,2,0.3333333333333333,0.0,2,3,15
717,0,4,yeaz,0,2,2,2,0.3333333333333333,0.0,2,3,20
718,1,2,yeaz,2,0,2,0,1.0,1.0,2,2,5
719,1,3,yeaz,0,2,2,2,0.3333333333333333,0.0,2,3,10
720,1,4,yeaz,0,2,2,2,0.3333333333333333,0.0,2,3,15
721,1,5,yeaz,0,2,2,2,0.3333333333333333,0.0,2,3,20
722,2,3,yeaz,2,0,4,0,1.0,1.0,2,3,5
723,2,4,yeaz,2,0,4,0,1.0,1.0,2,3,10
724,2,5,yeaz,2,0,4,0,1.0,1.0,2,3,15
725,2,6,yeaz,2,0,4,0,1.0,1.0,2,3,20
726,3,4,yeaz,3,0,6,0,1.0,1.0,3,3,5
727,3,5,yeaz,3,0,6,0,1.0,1.0,3,3,10
728,3,6,yeaz,3,0,6,0,1.0,1.0,3,3,15
729,3,7,yeaz,3,0,6,0,1.0,1.0,3,3,20
730,4,5,yeaz,3,0,6,0,1.0,1.0,3,3,5
731,4,6,yeaz,3,0,6,0,1.0,1.0,3,3,10
732,4,7,yeaz,3,0,6,0,1.0,1.0,3,3,15
733,4,8,yeaz,3,0,6,0,1.0,1.0,3,3,20
734,5,6,yeaz,3,0,6,0,1.0,1.0,3,3,5
735,5,7,yeaz,3,0,6,0,1.0,1.0,3,3,10
736,5,8,yeaz,3,0,6,0,1.0,1.0,3,3,15
737,5,9,yeaz,3,0,6,0,1.0,1.0,3,3,20
738,6,7,yeaz,3,0,6,0,1.0,1.0,3,3,5
739,6,8,yeaz,3,0,6,0,1.0,1.0,3,3,10
740,6,9,yeaz,3,0,6,0,1.0,1.0,3,3,15
741,6,10,yeaz,3,0,6,0,1.0,1.0,3,3,20
742,7,8,yeaz,3,0,6,0,1.0,1.0,3,3,5
743,7,9,yeaz,3,0,6,0,1.0,1.0,3,3,10
744,7,10,yeaz,3,0,6,0,1.0,1.0,3,3,15
745,7,11,yeaz,3,0,6,0,1.0,1.0,3,3,20
746,8,9,yeaz,3,0,6,0,1.0,1.0,3,3,5
747,8,10,yeaz,3,0,6,0,1.0,1.0,3,3,10
748,8,11,yeaz,3,0,6,0,1.0,1.0,3,3,15
749,8,12,yeaz,3,0,6,0,1.0,1.0,3,3,20
750,9,10,yeaz,3,0,6,0,1.0,1.0,3,3,5
751,9,11,yeaz,3,0,6,0,1.0,1.0,3,3,10
752,9,12,yeaz,3,0,6,0,1.0,1.0,3,3,15
753,9,13,yeaz,3,0,6,0,1.0,1.0,3,3,20
754,10,11,yeaz,3,0,6,0,1.0,1.0,3,3,5
755,10,12,yeaz,3,0,6,0,1.0,1.0,3,3,10
756,10,13,yeaz,3,0,6,0,1.0,1.0,3,3,15
757,10,14,yeaz,3,0,6,0,1.0,1.0,3,3,20
758,11,12,yeaz,3,0,6,0,1.0,1.0,3,3,5
759,11,13,yeaz,3,0,6,0,1.0,1.0,3,3,10
760,11,14,yeaz,3,0,6,0,1.0,1.0,3,3,15
761,11,15,yeaz,3,0,6,0,1.0,1.0,3,3,20
762,12,13,yeaz,3,0,6,0,1.0,1.0,3,3,5
763,12,14,yeaz,3,0,6,0,1.0,1.0,3,3,10
764,12,15,yeaz,3,0,6,0,1.0,1.0,3,3,15
765,12,16,yeaz,3,0,6,0,1.0,1.0,3,3,20
766,13,14,yeaz,3,0,6,0,1.0,1.0,3,3,5
767,13,15,yeaz,3,0,6,0,1.0,1.0,3,3,10
768,13,16,yeaz,3,0,6,0,1.0,1.0,3,3,15
769,13,17,yeaz,3,0,6,0,1.0,1.0,3,3,20
770,14,15,yeaz,3,0,6,0,1.0,1.0,3,3,5
771,14,16,yeaz,3,0,6,0,1.0,1.0,3,3,10
772,14,17,yeaz,3,0,6,0,1.0,1.0,3,3,15
773,14,18,yeaz,3,0,6,0,1.0,1.0,3,3,20
774,15,16,yeaz,3,0,6,0,1.0,1.0,3,3,5
775,15,17,yeaz,3,0,6,0,1.0,1.0,3,3,10
776,15,18,yeaz,3,0,6,0,1.0,1.0,3,3,15
777,15,19,yeaz,3,0,6,0,1.0,1.0,3,3,20
778,16,17,yeaz,3,0,6,0,1.0,1.0,3,3,5
779,16,18,yeaz,3,0,6,0,1.0,1.0,3,3,10
780,16,19,yeaz,3,0,6,0,1.0,1.0,3,3,15
781,16,20,yeaz,3,0,6,0,1.0,1.0,3,3,20
782,17,18,yeaz,3,0,6,0,1.0,1.0,3,3,5
783,17,19,yeaz,3,0,6,0,1.0,1.0,3,3,10
784,17,20,yeaz,3,0,6,0,1.0,1.0,3,3,15
785,17,21,yeaz,3,0,6,0,1.0,1.0,3,3,20
786,18,19,yeaz,3,0,6,0,1.0,1.0,3,3,5
787,18,20,yeaz,3,0,6,0,1.0,1.0,3,3,10
788,18,21,yeaz,3,0,6,0,1.0,1.0,3,3,15
789,18,22,yeaz,3,0,6,0,1.0,1.0,3,3,20
790,19,20,yeaz,3,0,6,0,1.0,1.0,3,3,5
791,19,21,yeaz,3,0,6,0,1.0,1.0,3,3,10
792,19,22,yeaz,3,0,6,0,1.0,1.0,3,3,15
793,19,23,yeaz,3,0,9,0,1.0,1.0,3,4,20
794,20,21,yeaz,3,0,6,0,1.0,1.0,3,3,5
795,20,22,yeaz,3,0,6,0,1.0,1.0,3,3,10
796,20,23,yeaz,3,0,9,0,1.0,1.0,3,4,15
797,20,24,yeaz,3,0,9,0,1.0,1.0,3,4,20
798,21,22,yeaz,3,0,6,0,1.0,1.0,3,3,5
799,21,23,yeaz,3,0,9,0,1.0,1.0,3,4,10
800,21,24,yeaz,3,0,9,0,1.0,1.0,3,4,15
801,21,25,yeaz,3,0,9,0,1.0,1.0,3,4,20
802,22,23,yeaz,3,0,9,0,1.0,1.0,3,4,5
803,22,24,yeaz,3,0,9,0,1.0,1.0,3,4,10
804,22,25,yeaz,3,0,9,0,1.0,1.0,3,4,15
805,22,26,yeaz,3,0,9,0,1.0,1.0,3,4,20
806,23,24,yeaz,4,0,12,0,1.0,1.0,4,4,5
807,23,25,yeaz,4,0,12,0,1.0,1.0,4,4,10
808,23,26,yeaz,4,0,12,0,1.0,1.0,4,4,15
809,23,27,yeaz,4,0,12,0,1.0,1.0,4,4,20
810,24,25,yeaz,4,0,12,0,1.0,1.0,4,4,5
811,24,26,yeaz,4,0,12,0,1.0,1.0,4,4,10
812,24,27,yeaz,4,0,12,0,1.0,1.0,4,4,15
813,24,28,yeaz,4,0,12,0,1.0,1.0,4,4,20
814,25,26,yeaz,4,0,12,0,1.0,1.0,4,4,5
815,25,27,yeaz,4,0,12,0,1.0,1.0,4,4,10
816,25,28,yeaz,4,0,12,0,1.0,1.0,4,4,15
817,25,29,yeaz,4,0,12,0,1.0,1.0,4,4,20
818,26,27,yeaz,4,0,12,0,1.0,1.0,4,4,5
819,26,28,yeaz,4,0,12,0,1.0,1.0,4,4,10
820,26,29,yeaz,4,0,12,0,1.0,1.0,4,4,15
821,26,30,yeaz,4,0,16,0,1.0,1.0,4,5,20
822,27,28,yeaz,4,0,12,0,1.0,1.0,4,4,5
823,27,29,yeaz,4,0,12,0,1.0,1.0,4,4,10
824,27,30,yeaz,4,0,16,0,1.0,1.0,4,5,15
825,27,31,yeaz,4,0,16,0,1.0,1.0,4,5,20
826,28,29,yeaz,4,0,12,0,1.0,1.0,4,4,5
827,28,30,yeaz,4,0,16,0,1.0,1.0,4,5,10
828,28,31,yeaz,4,0,16,0,1.0,1.0,4,5,15
829,28,32,yeaz,4,0,16,0,1.0,1.0,4,5,20
830,29,30,yeaz,4,0,16,0,1.0,1.0,4,5,5
831,29,31,yeaz,4,0,16,0,1.0,1.0,4,5,10
832,29,32,yeaz,4,0,16,0,1.0,1.0,4,5,15
833,29,33,yeaz,4,0,16,0,1.0,1.0,4,5,20
834,30,31,yeaz,5,0,20,0,1.0,1.0,5,5,5
835,30,32,yeaz,5,0,20,0,1.0,1.0,5,5,10
836,30,33,yeaz,5,0,20,0,1.0,1.0,5,5,15
837,30,34,yeaz,5,0,25,0,1.0,1.0,5,6,20
838,31,32,yeaz,5,0,20,0,1.0,1.0,5,5,5
839,31,33,yeaz,5,0,20,0,1.0,1.0,5,5,10
840,31,34,yeaz,5,0,25,0,1.0,1.0,5,6,15
841,31,35,yeaz,5,0,25,0,1.0,1.0,5,6,20
842,32,33,yeaz,5,0,20,0,1.0,1.0,5,5,5
843,32,34,yeaz,5,0,25,0,1.0,1.0,5,6,10
844,32,35,yeaz,5,0,25,0,1.0,1.0,5,6,15
845,32,36,yeaz,5,0,25,0,1.0,1.0,5,6,20
846,33,34,yeaz,5,0,25,0,1.0,1.0,5,6,5
847,33,35,yeaz,5,0,25,0,1.0,1.0,5,6,10
848,33,36,yeaz,5,0,25,0,1.0,1.0,5,6,15
849,33,37,yeaz,5,0,25,0,1.0,1.0,5,6,20
850,34,35,yeaz,6,0,30,0,1.0,1.0,6,6,5
851,34,36,yeaz,6,0,30,0,1.0,1.0,6,6,10
852,34,37,yeaz,6,0,30,0,1.0,1.0,6,6,15
853,34,38,yeaz,6,0,30,0,1.0,1.0,6,6,20
854,35,36,yeaz,6,0,30,0,1.0,1.0,6,6,5
855,35,37,yeaz,6,0,30,0,1.0,1.0,6,6,10
856,35,38,yeaz,6,0,30,0,1.0,1.0,6,6,15
857,35,39,yeaz,6,0,36,0,1.0,1.0,6,7,20
858,36,37,yeaz,6,0,30,0,1.0,1.0,6,6,5
859,36,38,yeaz,6,0,30,0,1.0,1.0,6,6,10
860,36,39,yeaz,6,0,36,0,1.0,1.0,6,7,15
861,36,40,yeaz,6,0,36,0,1.0,1.0,6,7,20
862,37,38,yeaz,6,0,30,0,1.0,1.0,6,6,5
863,37,39,yeaz,6,0,36,0,1.0,1.0,6,7,10
864,37,40,yeaz,6,0,36,0,1.0,1.0,6,7,15
865,37,41,yeaz,6,0,36,0,1.0,1.0,6,7,20
866,38,39,yeaz,6,0,36,0,1.0,1.0,6,7,5
867,38,40,yeaz,6,0,36,0,1.0,1.0,6,7,10
868,38,41,yeaz,6,0,36,0,1.0,1.0,6,7,15
869,38,42,yeaz,6,0,36,0,1.0,1.0,6,7,20
870,39,40,yeaz,7,0,42,0,1.0,1.0,7,7,5
871,39,41,yeaz,7,0,42,0,1.0,1.0,7,7,10
872,39,42,yeaz,7,0,42,0,1.0,1.0,7,7,15
873,39,43,yeaz,7,0,42,0,1.0,1.0,7,7,20
874,40,41,yeaz,7,0,42,0,1.0,1.0,7,7,5
875,40,42,yeaz,7,0,42,0,1.0,1.0,7,7,10
876,40,43,yeaz,7,0,42,0,1.0,1.0,7,7,15
877,40,44,yeaz,7,0,42,0,1.0,1.0,7,7,20
878,41,42,yeaz,7,0,42,0,1.0,1.0,7,7,5
879,41,43,yeaz,7,0,42,0,1.0,1.0,7,7,10
880,41,44,yeaz,7,0,42,0,1.0,1.0,7,7,15
881,41,45,yeaz,7,0,42,0,1.0,1.0,7,7,20
882,42,43,yeaz,7,0,42,0,1.0,1.0,7,7,5
883,42,44,yeaz,7,0,42,0,1.0,1.0,7,7,10
884,42,45,yeaz,7,0,42,0,1.0,1.0,7,7,15
885,42,46,yeaz,7,0,42,0,1.0,1.0,7,7,20
886,43,44,yeaz,7,0,42,0,1.0,1.0,7,7,5
887,43,45,yeaz,7,0,42,0,1.0,1.0,7,7,10
888,43,46,yeaz,7,0,42,0,1.0,1.0,7,7,15
889,43,47,yeaz,7,0,42,0,1.0,1.0,7,7,20
890,44,45,yeaz,7,0,42,0,1.0,1.0,7,7,5
891,44,46,yeaz,7,0,42,0,1.0,1.0,7,7,10
892,44,47,yeaz,7,0,42,0,1.0,1.0,7,7,15
893,44,48,yeaz,7,0,49,0,1.0,1.0,7,8,20
894,45,46,yeaz,7,0,42,0,1.0,1.0,7,7,5
895,45,47,yeaz,7,0,42,0,1.0,1.0,7,7,10
896,45,48,yeaz,7,0,49,0,1.0,1.0,7,8,15
897,45,49,yeaz,7,0,49,0,1.0,1.0,7,8,20
898,46,47,yeaz,7,0,42,0,1.0,1.0,7,7,5
899,46,48,yeaz,7,0,49,0,1.0,1.0,7,8,10
900,46,49,yeaz,7,0,49,0,1.0,1.0,7,8,15
901,46,50,yeaz,7,0,49,0,1.0,1.0,7,8,20
902,47,48,yeaz,7,0,49,0,1.0,1.0,7,8,5
903,47,49,yeaz,7,0,49,0,1.0,1.0,7,8,10
904,47,50,yeaz,7,0,49,0,1.0,1.0,7,8,15
905,47,51,yeaz,7,0,49,0,1.0,1.0,7,8,20
906,48,49,yeaz,8,0,56,0,1.0,1.0,8,8,5
907,48,50,yeaz,8,0,56,0,1.0,1.0,8,8,10
908,48,51,yeaz,8,0,56,0,1.0,1.0,8,8,15
909,48,52,yeaz,8,0,56,0,1.0,1.0,8,8,20
910,49,50,yeaz,8,0,56,0,1.0,1.0,8,8,5
911,49,51,yeaz,8,0,56,0,1.0,1.0,8,8,10
912,49,52,yeaz,8,0,56,0,1.0,1.0,8,8,15
913,49,53,yeaz,8,0,56,0,1.0,1.0,8,8,20
914,50,51,yeaz,8,0,56,0,1.0,1.0,8,8,5
915,50,52,yeaz,8,0,56,0,1.0,1.0,8,8,10
916,50,53,yeaz,8,0,56,0,1.0,1.0,8,8,15
917,50,54,yeaz,8,0,56,0,1.0,1.0,8,8,20
918,51,52,yeaz,8,0,56,0,1.0,1.0,8,8,5
919,51,53,yeaz,8,0,56,0,1.0,1.0,8,8,10
920,51,54,yeaz,8,0,56,0,1.0,1.0,8,8,15
921,51,55,yeaz,8,0,56,0,1.0,1.0,8,8,20
922,52,53,yeaz,8,0,56,0,1.0,1.0,8,8,5
923,52,54,yeaz,8,0,56,0,1.0,1.0,8,8,10
924,52,55,yeaz,8,0,56,0,1.0,1.0,8,8,15
925,52,56,yeaz,8,0,56,0,1.0,1.0,8,8,20
926,53,54,yeaz,8,0,56,0,1.0,1.0,8,8,5
927,53,55,yeaz,8,0,56,0,1.0,1.0,8,8,10
928,53,56,yeaz,8,0,56,0,1.0,1.0,8,8,15
929,53,57,yeaz,8,0,56,0,1.0,1.0,8,8,20
930,54,55,yeaz,8,0,56,0,1.0,1.0,8,8,5
931,54,56,yeaz,8,0,56,0,1.0,1.0,8,8,10
932,54,57,yeaz,8,0,56,0,1.0,1.0,8,8,15
933,54,58,yeaz,8,0,56,0,1.0,1.0,8,8,20
934,55,56,yeaz,8,0,56,0,1.0,1.0,8,8,5
935,55,57,yeaz,8,0,56,0,1.0,1.0,8,8,10
936,55,58,yeaz,8,0,56,0,1.0,1.0,8,8,15
937,55,59,yeaz,8,0,56,0,1.0,1.0,8,8,20
938,56,57,yeaz,8,0,56,0,1.0,1.0,8,8,5
939,56,58,yeaz,8,0,56,0,1.0,1.0,8,8,10
940,56,59,yeaz,8,0,56,0,1.0,1.0,8,8,15
941,56,60,yeaz,8,0,56,0,1.0,1.0,8,8,20
942,57,58,yeaz,8,0,56,0,1.0,1.0,8,8,5
943,57,59,yeaz,8,0,56,0,1.0,1.0,8,8,10
944,57,60,yeaz,8,0,56,0,1.0,1.0,8,8,15
945,57,61,yeaz,8,0,56,0,1.0,1.0,8,8,20
946,58,59,yeaz,8,0,56,0,1.0,1.0,8,8,5
947,58,60,yeaz,8,0,56,0,1.0,1.0,8,8,10
948,58,61,yeaz,8,0,56,0,1.0,1.0,8,8,15
949,58,62,yeaz,8,0,56,0,1.0,1.0,8,8,20
950,59,60,yeaz,8,0,56,0,1.0,1.0,8,8,5
951,59,61,yeaz,8,0,56,0,1.0,1.0,8,8,10
952,59,62,yeaz,8,0,56,0,1.0,1.0,8,8,15
953,59,63,yeaz,8,0,64,0,1.0,1.0,8,9,20
954,60,61,yeaz,8,0,56,0,1.0,1.0,8,8,5
955,60,62,yeaz,8,0,56,0,1.0,1.0,8,8,10
956,60,63,yeaz,8,0,64,0,1.0,1.0,8,9,15
957,60,64,yeaz,8,0,64,0,1.0,1.0,8,9,20
958,61,62,yeaz,8,0,56,0,1.0,1.0,8,8,5
959,61,63,yeaz,8,0,64,0,1.0,1.0,8,9,10
960,61,64,yeaz,8,0,64,0,1.0,1.0,8,9,15
961,61,65,yeaz,8,0,64,0,1.0,1.0,8,9,20
962,62,63,yeaz,8,0,64,0,1.0,1.0,8,9,5
963,62,64,yeaz,8,0,64,0,1.0,1.0,8,9,10
964,62,65,yeaz,8,0,64,0,1.0,1.0,8,9,15
965,62,66,yeaz,8,0,64,0,1.0,1.0,8,9,20
966,63,64,yeaz,9,0,72,0,1.0,1.0,9,9,5
967,63,65,yeaz,9,0,72,0,1.0,1.0,9,9,10
968,63,66,yeaz,9,0,72,0,1.0,1.0,9,9,15
969,63,67,yeaz,9,0,72,0,1.0,1.0,9,9,20
970,64,65,yeaz,9,0,72,0,1.0,1.0,9,9,5
971,64,66,yeaz,9,0,72,0,1.0,1.0,9,9,10
972,64,67,yeaz,9,0,72,0,1.0,1.0,9,9,15
973,64,68,yeaz,9,0,72,0,1.0,1.0,9,9,20
974,65,66,yeaz,9,0,72,0,1.0,1.0,9,9,5
975,65,67,yeaz,9,0,72,0,1.0,1.0,9,9,10
976,65,68,yeaz,9,0,72,0,1.0,1.0,9,9,15
977,65,69,yeaz,9,0,72,0,1.0,1.0,9,9,20
978,66,67,yeaz,9,0,72,0,1.0,1.0,9,9,5
979,66,68,yeaz,9,0,72,0,1.0,1.0,9,9,10
980,66,69,yeaz,9,0,72,0,1.0,1.0,9,9,15
981,66,70,yeaz,9,0,72,0,1.0,1.0,9,9,20
982,67,68,yeaz,9,0,72,0,1.0,1.0,9,9,5
983,67,69,yeaz,9,0,72,0,1.0,1.0,9,9,10
984,67,70,yeaz,9,0,72,0,1.0,1.0,9,9,15
985,67,71,yeaz,9,0,72,0,1.0,1.0,9,9,20
986,68,69,yeaz,9,0,72,0,1.0,1.0,9,9,5
987,68,70,yeaz,9,0,72,0,1.0,1.0,9,9,10
988,68,71,yeaz,9,0,72,0,1.0,1.0,9,9,15
989,68,72,yeaz,9,0,72,0,1.0,1.0,9,9,20
990,69,70,yeaz,9,0,72,0,1.0,1.0,9,9,5
991,69,71,yeaz,9,0,72,0,1.0,1.0,9,9,10
992,69,72,yeaz,9,0,72,0,1.0,1.0,9,9,15
993,69,73,yeaz,9,0,72,0,1.0,1.0,9,9,20
994,70,71,yeaz,9,0,72,0,1.0,1.0,9,9,5
995,70,72,yeaz,9,0,72,0,1.0,1.0,9,9,10
996,70,73,yeaz,9,0,72,0,1.0,1.0,9,9,15
997,70,74,yeaz,9,0,81,0,1.0,1.0,9,10,20
998,71,72,yeaz,9,0,72,0,1.0,1.0,9,9,5
999,71,73,yeaz,9,0,72,0,1.0,1.0,9,9,10
1000,71,74,yeaz,9,0,81,0,1.0,1.0,9,10,15
1001,71,75,yeaz,9,0,81,0,1.0,1.0,9,10,20
1002,72,73,yeaz,9,0,72,0,1.0,1.0,9,9,5
1003,72,74,yeaz,9,0,81,0,1.0,1.0,9,10,10
1004,72,75,yeaz,9,0,81,0,1.0,1.0,9,10,15
1005,72,76,yeaz,9,0,81,0,1.0,1.0,9,10,20
1006,73,74,yeaz,9,0,81,0,1.0,1.0,9,10,5
1007,73,75,yeaz,9,0,81,0,1.0,1.0,9,10,10
1008,73,76,yeaz,9,0,81,0,1.0,1.0,9,10,15
1009,73,77,yeaz,9,0,81,0,1.0,1.0,9,10,20
1010,74,75,yeaz,10,0,90,0,1.0,1.0,10,10,5
1011,74,76,yeaz,10,0,90,0,1.0,1.0,10,10,10
1012,74,77,yeaz,10,0,90,0,1.0,1.0,10,10,15
1013,74,78,yeaz,10,0,90,0,1.0,1.0,10,10,20
1014,75,76,yeaz,10,0,90,0,1.0,1.0,10,10,5
1015,75,77,yeaz,10,0,90,0,1.0,1.0,10,10,10
1016,75,78,yeaz,10,0,90,0,1.0,1.0,10,10,15
1017,75,79,yeaz,10,0,90,0,1.0,1.0,10,10,20
1018,76,77,yeaz,10,0,90,0,1.0,1.0,10,10,5
1019,76,78,yeaz,10,0,90,0,1.0,1.0,10,10,10
1020,76,79,yeaz,10,0,90,0,1.0,1.0,10,10,15
1021,76,80,yeaz,10,0,90,0,1.0,1.0,10,10,20
1022,77,78,yeaz,10,0,90,0,1.0,1.0,10,10,5
1023,77,79,yeaz,10,0,90,0,1.0,1.0,10,10,10
1024,77,80,yeaz,10,0,90,0,1.0,1.0,10,10,15
1025,77,81,yeaz,10,0,90,0,1.0,1.0,10,10,20
1026,78,79,yeaz,10,0,90,0,1.0,1.0,10,10,5
1027,78,80,yeaz,10,0,90,0,1.0,1.0,10,10,10
1028,78,81,yeaz,10,0,90,0,1.0,1.0,10,10,15
1029,78,82,yeaz,10,0,90,0,1.0,1.0,10,10,20
1030,79,80,yeaz,10,0,90,0,1.0,1.0,10,10,5
1031,79,81,yeaz,10,0,90,0,1.0,1.0,10,10,10
1032,79,82,yeaz,10,0,90,0,1.0,1.0,10,10,15
1033,79,83,yeaz,10,0,90,0,1.0,1.0,10,10,20
1034,80,81,yeaz,10,0,90,0,1.0,1.0,10,10,5
1035,80,82,yeaz,10,0,90,0,1.0,1.0,10,10,10
1036,80,83,yeaz,10,0,90,0,1.0,1.0,10,10,15
1037,80,84,yeaz,10,0,90,0,1.0,1.0,10,10,20
1038,81,82,yeaz,10,0,90,0,1.0,1.0,10,10,5
1039,81,83,yeaz,10,0,90,0,1.0,1.0,10,10,10
1040,81,84,yeaz,10,0,90,0,1.0,1.0,10,10,15
1041,81,85,yeaz,10,0,90,0,1.0,1.0,10,10,20
1042,82,83,yeaz,10,0,90,0,1.0,1.0,10,10,5
1043,82,84,yeaz,10,0,90,0,1.0,1.0,10,10,10
1044,82,85,yeaz,10,0,90,0,1.0,1.0,10,10,15
1045,82,86,yeaz,10,0,90,0,1.0,1.0,10,10,20
1046,83,84,yeaz,10,0,90,0,1.0,1.0,10,10,5
1047,83,85,yeaz,10,0,90,0,1.0,1.0,10,10,10
1048,83,86,yeaz,10,0,90,0,1.0,1.0,10,10,15
1049,83,87,yeaz,10,0,90,0,1.0,1.0,10,10,20
1050,84,85,yeaz,10,0,90,0,1.0,1.0,10,10,5
1051,84,86,yeaz,10,0,90,0,1.0,1.0,10,10,10
1052,84,87,yeaz,10,0,90,0,1.0,1.0,10,10,15
1053,84,88,yeaz,10,0,100,0,1.0,1.0,10,11,20
1054,85,86,yeaz,10,0,90,0,1.0,1.0,10,10,5
1055,85,87,yeaz,10,0,90,0,1.0,1.0,10,10,10
1056,85,88,yeaz,10,0,100,0,1.0,1.0,10,11,15
1057,85,89,yeaz,10,0,100,0,1.0,1.0,10,11,20
1058,86,87,yeaz,10,0,90,0,1.0,1.0,10,10,5
1059,86,88,yeaz,10,0,100,0,1.0,1.0,10,11,10
1060,86,89,yeaz,10,0,100,0,1.0,1.0,10,11,15
1061,86,90,yeaz,10,0,100,0,1.0,1.0,10,11,20
1062,87,88,yeaz,10,0,100,0,1.0,1.0,10,11,5
1063,87,89,yeaz,10,0,100,0,1.0,1.0,10,11,10
1064,87,90,yeaz,10,0,100,0,1.0,1.0,10,11,15
1065,87,91,yeaz,10,0,100,0,1.0,1.0,10,11,20
1066,88,89,yeaz,11,0,110,0,1.0,1.0,11,11,5
1067,88,90,yeaz,11,0,110,0,1.0,1.0,11,11,10
1068,88,91,yeaz,11,0,110,0,1.0,1.0,11,11,15
1069,88,92,yeaz,11,0,110,0,1.0,1.0,11,11,20
1070,89,90,yeaz,11,0,110,0,1.0,1.0,11,11,5
1071,89,91,yeaz,11,0,110,0,1.0,1.0,11,11,10
1072,89,92,yeaz,11,0,110,0,1.0,1.0,11,11,15
1073,89,93,yeaz,11,0,110,0,1.0,1.0,11,11,20
1074,90,91,yeaz,11,0,110,0,1.0,1.0,11,11,5
1075,90,92,yeaz,11,0,110,0,1.0,1.0,11,11,10
1076,90,93,yeaz,11,0,110,0,1.0,1.0,11,11,15
1077,90,94,yeaz,11,0,121,0,1.0,1.0,11,12,20
1078,91,92,yeaz,11,0,110,0,1.0,1.0,11,11,5
1079,91,93,yeaz,11,0,110,0,1.0,1.0,11,11,10
1080,91,94,yeaz,11,0,121,0,1.0,1.0,11,12,15
1081,91,95,yeaz,11,0,121,0,1.0,1.0,11,12,20
1082,92,93,yeaz,11,0,110,0,1.0,1.0,11,11,5
1083,92,94,yeaz,11,0,121,0,1.0,1.0,11,12,10
1084,92,95,yeaz,11,0,121,0,1.0,1.0,11,12,15
1085,92,96,yeaz,11,0,121,0,1.0,1.0,11,12,20
1086,93,94,yeaz,11,0,121,0,1.0,1.0,11,12,5
1087,93,95,yeaz,11,0,121,0,1.0,1.0,11,12,10
1088,93,96,yeaz,11,0,121,0,1.0,1.0,11,12,15
1089,93,97,yeaz,11,0,121,0,1.0,1.0,11,12,20
1090,94,95,yeaz,12,0,132,0,1.0,1.0,12,12,5
1091,94,96,yeaz,12,0,132,0,1.0,1.0,12,12,10
1092,94,97,yeaz,12,0,132,0,1.0,1.0,12,12,15
1093,94,98,yeaz,12,0,132,0,1.0,1.0,12,12,20
1094,95,96,yeaz,12,0,132,0,1.0,1.0,12,12,5
1095,95,97,yeaz,12,0,132,0,1.0,1.0,12,12,10
1096,95,98,yeaz,12,0,132,0,1.0,1.0,12,12,15
1097,95,99,yeaz,12,0,132,0,1.0,1.0,12,12,20
1098,96,97,yeaz,12,0,132,0,1.0,1.0,12,12,5
1099,96,98,yeaz,12,0,132,0,1.0,1.0,12,12,10
1100,96,99,yeaz,12,0,132,0,1.0,1.0,12,12,15
1101,96,100,yeaz,12,0,144,0,1.0,1.0,12,13,20
1102,97,98,yeaz,12,0,132,0,1.0,1.0,12,12,5
1103,97,99,yeaz,12,0,132,0,1.0,1.0,12,12,10
1104,97,100,yeaz,12,0,144,0,1.0,1.0,12,13,15
1105,97,101,yeaz,12,0,156,0,1.0,1.0,12,14,20
1106,98,99,yeaz,12,0,132,0,1.0,1.0,12,12,5
1107,98,100,yeaz,12,0,144,0,1.0,1.0,12,13,10
1108,98,101,yeaz,12,0,156,0,1.0,1.0,12,14,15
1109,98,102,yeaz,12,0,156,0,1.0,1.0,12,14,20
1110,99,100,yeaz,12,0,144,0,1.0,1.0,12,13,5
1111,99,101,yeaz,12,0,156,0,1.0,1.0,12,14,10
1112,99,102,yeaz,12,0,156,0,1.0,1.0,12,14,15
1113,99,103,yeaz,12,0,156,0,1.0,1.0,12,14,20
1114,100,101,yeaz,13,0,169,0,1.0,1.0,13,14,5
1115,100,102,yeaz,13,0,169,0,1.0,1.0,13,14,10
1116,100,103,yeaz,13,0,169,0,1.0,1.0,13,14,15
1117,100,104,yeaz,13,0,169,0,1.0,1.0,13,14,20
1118,101,102,yeaz,14,0,182,0,1.0,1.0,14,14,5
1119,101,103,yeaz,14,0,182,0,1.0,1.0,14,14,10
1120,101,104,yeaz,14,0,182,0,1.0,1.0,14,14,15
1121,101,105,yeaz,14,0,182,0,1.0,1.0,14,14,20
1122,102,103,yeaz,14,0,182,0,1.0,1.0,14,14,5
1123,102,104,yeaz,14,0,182,0,1.0,1.0,14,14,10
1124,102,105,yeaz,14,0,182,0,1.0,1.0,14,14,15
1125,102,106,yeaz,14,0,182,0,1.0,1.0,14,14,20
1126,103,104,yeaz,14,0,182,0,1.0,1.0,14,14,5
1127,103,105,yeaz,14,0,182,0,1.0,1.0,14,14,10
1128,103,106,yeaz,14,0,182,0,1.0,1.0,14,14,15
1129,103,107,yeaz,14,0,182,0,1.0,1.0,14,14,20
1130,104,105,yeaz,14,0,182,0,1.0,1.0,14,14,5
1131,104,106,yeaz,14,0,182,0,1.0,1.0,14,14,10
