,t1,t2,colony,num_cells1,num_cells2,method,tp,fp,tn,fn,acc,f1,timediff,assgraphs,seed
94,161,162,wt_pom1D_01_07_R3D_REF_dv_trk,62,62,gcn,62,0,3782,0,1.0,1.0,5,/mlodata1/hokarami/fari/tracking/generated_data/fissions/ass_graphs_features_locality,0
95,34,35,wt_pom1D_01_07_R3D_REF_dv_trk,4,4,gcn,4,0,12,0,1.0,1.0,5,/mlodata1/hokarami/fari/tracking/generated_data/fissions/ass_graphs_features_locality,0
96,171,172,wt_pom1D_01_07_R3D_REF_dv_trk,67,69,gcn,65,0,4558,0,1.0,1.0,5,/mlodata1/hokarami/fari/tracking/generated_data/fissions/ass_graphs_features_locality,0
97,146,147,wt_pom1D_01_07_R3D_REF_dv_trk,36,40,gcn,32,0,1408,0,1.0,1.0,5,/mlodata1/hokarami/fari/tracking/generated_data/fissions/ass_graphs_features_locality,0
98,61,62,wt_pom1D_01_07_R3D_REF_dv_trk,8,8,gcn,8,0,56,0,1.0,1.0,5,/mlodata1/hokarami/fari/tracking/generated_data/fissions/ass_graphs_features_locality,0
99,91,92,wt_pom1D_01_07_R3D_REF_dv_trk,10,11,gcn,9,0,101,0,1.0,1.0,5,/mlodata1/hokarami/fari/tracking/generated_data/fissions/ass_graphs_features_locality,0
100,173,174,wt_pom1D_01_07_R3D_REF_dv_trk,69,73,gcn,64,1,4971,1,0.9996029382568989,0.9846153846153847,5,/mlodata1/hokarami/fari/tracking/generated_data/fissions/ass_graphs_features_locality,0
101,141,142,wt_pom1D_01_07_R3D_REF_dv_trk,33,34,gcn,32,0,1090,0,1.0,1.0,5,/mlodata1/hokarami/fari/tracking/generated_data/fissions/ass_graphs_features_locality,0
102,147,148,wt_pom1D_01_07_R3D_REF_dv_trk,40,44,gcn,36,0,1724,0,1.0,1.0,5,/mlodata1/hokarami/fari/tracking/generated_data/fissions/ass_graphs_features_locality,0
103,100,101,wt_pom1D_01_07_R3D_REF_dv_trk,16,16,gcn,16,0,240,0,1.0,1.0,5,/mlodata1/hokarami/fari/tracking/generated_data/fissions/ass_graphs_features_locality,0
104,20,21,wt_pom1D_01_07_R3D_REF_dv_trk,4,4,gcn,4,0,12,0,1.0,1.0,5,/mlodata1/hokarami/fari/tracking/generated_data/fissions/ass_graphs_features_locality,0
105,149,150,wt_pom1D_01_07_R3D_REF_dv_trk,45,44,gcn,43,1,1936,0,0.9994949494949495,0.9885057471264368,5,/mlodata1/hokarami/fari/tracking/generated_data/fissions/ass_graphs_features_locality,0
